Org Code,Org Name,Org Type,Function,Contact,Address 1,Address 2,Town,State,Zip Code,Phone,Fax,Grades
00930003,Everett: Adams School,Public School,Principal,SHANNON DOHERTY,78 Tileston Street,,Everett,MA,02149,617-394-2400,--,PK
00930030,Everett: Devens School,Public School,Principal,Brian Wallace,22 Church Street,,Everett,MA,02149,617-394-2470,--,"K,01,02,03,04,05,06,07,08,09,10,11,12"
00930505,Everett: Everett High,Public School,Principal,Erick Naumann,100 Elm Street,,Everett,MA,02149,617-394-2490,617-389-5841,"09,10,11,12"
00930028,Everett: George Keverian School,Public School,Principal,Alexander Naumann,20 Nichols Street,,Everett,MA,02149,617-394-5020,617-394-5028,"K,01,02,03,04,05,06,07,08"
00930038,Everett: Lafayette School,Public School,Principal,John Obremski,117 Edith Street,,Everett,MA,02149,617-394-2450,617-387-5207,"K,01,02,03,04,05,06,07,08"
00930018,Everett: Madeline English School,Public School,Principal,Theresa Tringale,105 Woodville Street,,Everett,MA,02149,617-394-5013,617-389-5116,"K,01,02,03,04,05,06,07,08"
00930058,Everett: Parlin School,Public School,Principal,Michael McLucas,587 Broadway Street,,Everett,MA,02149,617-394-2480,617-389-5827,"01,02,03,04,05,06,07,08"
00930010,Everett: Sumner G. Whittier School,Public School,Principal,David Brady,337 Broadway,,Everett,MA,02149,617-394-2410,617-389-5073,"K,01,02,03,04,05,06,07,08"
00930015,Everett: Webster School,Public School,Principal,Denise Hanlon,30 Darmouth Street,,Everett,MA,02149,617-394-5040,617-394-5043,"PK,K,01,02,03,04,05"
04100205,Excel Academy Charter (District): Excel Academy Charter School,Charter School,Principal,Owen Stearns,58 Moore Street,,East Boston,MA,02128,617-874-4080,617-516-1603,"05,06,07,08,09,10,11"
00940010,Fairhaven: East Fairhaven,Public School,Principal,Wendy Weidenfeller,2 New Boston Road,,Fairhaven,MA,02719,508-979-4058,508-979-4143,"PK,K,01,02,03,04,05"
00940505,Fairhaven: Fairhaven High,Public School,Principal,Andrew Kulak,12 Huttleston Avenue,,Fairhaven,MA,02719,508-979-4052,508-979-4140,"09,10,11,12"
00940305,Fairhaven: Hastings Middle,Public School,Principal,Nicholas Bettencourt,30 School Street,,Fairhaven,MA,02719,508-979-4063,508-979-4068,"06,07,08"
00940030,Fairhaven: Leroy Wood,Public School,Principal,Amy Hartley,60 Sconticut Neck Road,,Fairhaven,MA,02719,508-979-4073,508-979-4111,"PK,K,01,02,03,04,05"
00950505,Fall River: B M C Durfee High,Public School,Principal,Matthew Desmarais,360 Elsbree Street,,Fall River,MA,02720,508-675-8100,508-675-8186,"09,10,11,12"
00950009,Fall River: Carlton M. Viveiros Elementary School,Public School,Principal,Tricia Whitty,525 Slade Street,,Fall River,MA,02724,508-675-8300,508-672-7514,"K,01,02,03,04,05"
00950515,Fall River: Fall River Gateway to College @ BCC,Public School,Principal,Matthew Desmarais,360 Elsbree Street,,Fall River,MA,02720,508-675-8100,508-675-8167,12
00950017,Fall River: Henry Lord Community School,Public School,Principal,Aimee Bronhard,151 Amity Street,,Fall River,MA,02721,508-675-8208,--,"PK,K,01,02,03,04,05,06,07,08"
00950140,Fall River: James Tansey,Public School,Principal,Christopher Audette,711 Ray Street,,Fall River,MA,02720,508-675-8206,508-675-4530,"K,01,02,03,04,05"
00950045,Fall River: John J Doran,Public School,Principal,Eric Bradley,101 Fountain Street,,Fall River,MA,02721,508-675-8225,508-235-2608,"PK,K,01,02,03,04,05,06,07,08"
00950013,Fall River: Letourneau Elementary School,Public School,Principal,Brian Raposo,323 Anthony Street,,Fall River,MA,02721,508-676-2170,508-679-1940,"PK,K,01,02,03,04,05"
00950011,Fall River: Mary Fonseca Elementary School,Public School,Principal,Alicia Lisi,160 Wall Street,,Fall River,MA,02720,508-675-8210,508-675-0889,"PK,K,01,02,03,04,05"
00950320,Fall River: Matthew J Kuss Middle,Public School,Principal,Maria Pontes,52 Globe Mills Avenue,,Fall River,MA,02724,508-675-8335,508-677-1984,"06,07,08"
00950315,Fall River: Morton Middle,Public School,Principal,Sheryl Patterson,1135 North Main Street,,Fall River,MA,02720,508-675-8340,508-675-8414,"06,07,08"
00950005,Fall River: North End Elementary,Public School,Principal,Anne-Marie Scott,1899 Meridian Street,,Fall River,MA,02720,508-675-8245,508-675-8314,"PK,K,01,02,03,04,05"
00950525,Fall River: Resiliency Preparatory Academy,Public School,Principal,Robert Correia,290 Rock Street,,Fall River,MA,02720,508-675-8230,--,"07,08,09,10,11,12"
00950145,Fall River: Samuel Watson,Public School,Principal,Cathy Carvalho,935 Eastern Avenue,,Fall River,MA,02723,508-675-8240,508-235-2674,"K,01,02,03,04,05"
00950130,Fall River: Spencer Borden,Public School,Principal,Kathleen Cobb,1400 President Avenue,,Fall River,MA,02720,508-675-8202,508-675-8259,"K,01,02,03,04,05"
00950340,Fall River: Stone PK-12 School,Public School,Principal,Mary Shaw,1207 Globe Street,,Fall River,MA,02721,508-675-8405,508-675-8462,"K,02,03,04,05,06,07,08,09,12"
00950305,Fall River: Talbot Innovation School,Public School,Principal,Vayanda Lewis,124 Melrose Street,,Fall River,MA,02723,508-675-8350,508-675-8356,"06,07,08"
00950065,Fall River: William S Greene,Public School,Principal,Joann Pereira,409 Cambridge Street,,Fall River,MA,02721,508-675-8325,508-675-8328,"PK,K,01,02,03,04,05"
00960005,Falmouth: East Falmouth Elementary,Public School,Principal,Justine Dale,33 Davisville Rd,,East Falmouth,MA,02536,508-548-1052,508-548-0301,"K,01,02,03,04"
00960505,Falmouth: Falmouth High,Public School,Principal,Mary Gans,874 Gifford Street,,Falmouth,MA,02540,508-540-2200,508-548-7515,"09,10,11,12"
00960405,Falmouth: Lawrence,Public School,Principal,Thomas Bushy,113 Lakeview Avenue,,Falmouth,MA,02540,508-548-0606,508-457-9778,"07,08"
00960305,Falmouth: Morse Pond School,Public School,Principal,Timothy Mclaughlin,323 Jones Road,,Falmouth,MA,02540,508-548-7300,508-457-1810,"05,06"
00960020,Falmouth: Mullen-Hall,Public School,Principal,Nancy Ashworth,130 Katherine Lee Bates Rd,,Falmouth,MA,02540,508-548-0220,508-457-5404,"K,01,02,03,04"
00960030,Falmouth: North Falmouth Elementary,Public School,Principal,Timothy Adams,62 Old Main Road,,North Falmouth,MA,02556,508-563-2334,508-564-7525,"K,01,02,03,04"
00960015,Falmouth: Teaticket,Public School,Principal,Debra Pincince,45 Maravista Ave Ext,,East Falmouth,MA,02536,508-548-1550,508-540-4383,"PK,K,01,02,03,04"
06620020,Farmington River Reg: Farmington River Elementary,Public School,Principal,Thomas Nadolny,555 N Main Street,PO Box 679,Otis,MA,01253,413-269-4466,413-269-7659,"PK,K,01,02,03,04,05,06"
00970315,Fitchburg: Arthur M Longsjo Middle School,Public School,Principal,Craig Chalifoux,98 Academy Street,,Fitchburg,MA,01420,978-343-2146,978-348-2323,"05,06,07,08"
00970016,Fitchburg: Crocker Elementary,Public School,Principal,Adam Renda,200 Bigelow Dr,,Fitchburg,MA,01420,978-345-3290,978-345-3233,"PK,K,01,02,03,04"
00970505,Fitchburg: Fitchburg High,Public School,Principal,Jeremy Roche,140 Arn-How Farm Rd,,Fitchburg,MA,01420,978-345-3240,978-348-2303,"PK,09,10,11,12"
00970510,Fitchburg: Goodrich Academy,Public School,Principal,Alexis Curry,111 Goodrich Street,,Fitchburg,MA,01420,978-345-3244,978-343-6127,"09,10,11,12"
00970340,Fitchburg: McKay Arts Academy,Public School,Principal,Maria Ramirez,67 Rindge Road,,Fitchburg,MA,01420,978-665-3187,978-665-3523,"PK,K,01,02,03,04,05,06,07,08"
00970048,Fitchburg: Memorial Intermediate,Public School,Principal,Francis Thomas,615 Rollstone Street,,Fitchburg,MA,01420,978-345-3295,978-343-2121,"05,06,07,08"
00970043,Fitchburg: Reingold Elementary,Public School,Principal,Martha Clark,70 Reingold Avenue,,Fitchburg,MA,01420,978-345-3287,978-343-2132,"PK,K,01,02,03,04"
00970060,Fitchburg: South Street Elementary,Public School,Principal,Jonathan Thompson,376 South Street,,Fitchburg,MA,01420,978-348-2300,978-345-3292,"PK,K,01,02,03,04"
00980005,Florida: Abbott Memorial,Public School,Principal,Heidi Dugal,56 North County Rd,,Florida,MA,01247,413-664-6023,413-663-3593,"PK,K,01,02,03,04,05,06,07,08"
04130505,Four Rivers Charter Public (District): Four Rivers Charter Public School,Charter School,Principal,Peter Garbus,248 Colrain Road,,Greenfield,MA,01301,413-775-4577,413-775-4578,"07,08,09,10,11,12"
00990050,Foxborough: Charles Taylor Elementary,Public School,Principal,Moira Rodgers,196 South Street,,Foxborough,MA,02035,508-543-1607,508-543-3261,"K,01,02,03,04"
00990505,Foxborough: Foxborough High,Public School,Principal,Diana Myers-Pachla,120 South Street,,Foxborough,MA,02035,508-543-1616,508-698-6517,"09,10,11,12"
00990405,Foxborough: John J Ahern,Public School,Principal,Susan Abrams,111 Mechanic Street,,Foxborough,MA,02035,508-543-1610,508-543-1613,"05,06,07,08"
00990015,Foxborough: Mabelle M Burrell,Public School,Principal,Michele McCarthy,16 Morse Street,,Foxborough,MA,02035,508-543-1605,508-698-2196,"PK,K,01,02,03,04"
00990020,Foxborough: Vincent M Igo Elementary,Public School,Principal,Michael Stanton,70 Carpenter Street,,Foxborough,MA,02035,508-543-1680,508-543-1699,"K,01,02,03,04"
04460550,Foxborough Regional Charter (District): Foxborough Regional Charter School,Charter School,Principal,Ronald Griffin,131 Central Street,,Foxborough,MA,02035,508-543-2508,508-543-7982,"K,01,02,03,04,05,06,07,08,09,10,11,12"
01000035,Framingham: Barbieri Elementary,Public School,Principal,Susan McGilvray-Rivet,100 Dudley Rd,,Framingham,MA,01701,508-626-9187,508-626-9176,"K,01,02,03,04,05"
01000006,Framingham: Brophy,Public School,Principal,Franklin Rothwell,575 Pleasant Street,,Framingham,MA,01701,508-626-9158,508-877-4025,"K,01,02,03,04,05"
01000302,Framingham: Cameron Middle School,Public School,Principal,Michelle Melick,215 Elm Street,,Framingham,MA,01701,508-879-2290,508-788-3560,"06,07,08"
01000007,Framingham: Charlotte A Dunning,Public School,Principal,Michele Schecter,48 Frost Street,,Framingham,MA,01701,508-626-9155,508-877-4524,"K,01,02,03,04,05"
01000515,Framingham: Framingham High School,Public School,Principal,Carolyn Banach,115 A Street,,Framingham,MA,01701,508-620-4963,508-877-6603,"09,10,11,12"
01000305,Framingham: Fuller Middle,Public School,Principal,Jose Duarte,31 Flagg Drive,,Framingham,MA,01701,508-620-4956,508-628-1308,"06,07,08"
01000015,Framingham: Hemenway,Public School,Principal,Elizabeth Simon,729 Water Street,,Framingham,MA,01701,508-626-9149,508-877-2262,"K,01,02,03,04,05"
01000001,Framingham: Juniper Hill School,Public School,Principal,Rosario Alvarez,29 Upper Joclyn Avenue,,Framingham,MA,01701,508-788-2380,508-872-1354,PK
01000005,Framingham: King Elementary School,Public School,Principal,Kimberly Taylor,454 Water Street,,Framingham,MA,01701,508-782-7201,508-877-4240,"K,01,02,03"
01000045,Framingham: Mary E Stapleton Elementary,Public School,Principal,Amy Bright,25 Elm Street,,Framingham,MA,01701,508-626-9143,508-877-4908,"K,01,02,03,04,05"
01000050,Framingham: Miriam F McCarthy School,Public School,Principal,Matthew Hanlon,8 Flagg Drive,,Framingham,MA,01701,508-626-9161,508-626-9106,"K,01,02,03,04,05"
01000039,Framingham: Potter Road,Public School,Principal,Paula DelPrete,492 Potter Rd,,Framingham,MA,01701,508-626-9110,508-877-1683,"K,01,02,03,04,05"
01000310,Framingham: Walsh Middle,Public School,Principal,Patrick Johnson,301 Brook Street,,Framingham,MA,01701,508-626-9180,508-877-1825,"06,07,08"
01000055,Framingham: Woodrow Wilson,Public School,Principal,John Haidemenos,169 Leland Street,,Framingham,MA,01702,508-626-9164,508-620-2965,"K,01,02,03,04,05"
04780505,Francis W. Parker Charter Essential (District): Francis W. Parker Charter Essential School,Charter School,Principal,Todd Sumner,49 Antietam St,,Devens,MA,01434,978-772-3293,978-772-3295,"07,08,09,10,11,12"
01010040,Franklin: Annie Sullivan Middle School,Public School,Principal,Beth Wittcoff,500 Lincoln Street,,Franklin,MA,02038,508-553-0322,508-541-2109,"06,07,08"
01010035,Franklin: Davis Thayer,Public School,Principal,Kathleen Gerber,137 West Central Street,,Franklin,MA,02038,508-541-5263,508-553-0891,"K,01,02,03,04,05"
01010003,Franklin: Franklin Early Childhood Development Center,Public School,Principal,Kelty Kelley,224 Oak Street,,Franklin,MA,02038,508-541-8166,508-541-8254,PK
01010505,Franklin: Franklin High,Public School,Principal,Paul Peri,218 Oak Street,,Franklin,MA,02038,508-528-2600,508-541-5248,"09,10,11,12"
01010012,Franklin: Helen Keller Elementary,Public School,Principal,Eric Stark,500 Lincoln Street,,Franklin,MA,02038,508-553-0322,508-541-2109,"K,01,02,03,04,05"
01010405,Franklin: Horace Mann,Public School,Principal,Rebecca Motte,224 Oak Street,,Franklin,MA,02038,508-541-6230,508-541-7071,"06,07,08"
01010013,Franklin: J F Kennedy Memorial,Public School,Principal,Linda Ashley,551 Pond Street,,Franklin,MA,02038,508-541-5260,508-553-0892,"K,01,02,03,04,05"
01010010,Franklin: Jefferson Elementary,Public School,Principal,Sarah Klim,628 Washington Street,,Franklin,MA,02038,508-541-2140,508-541-2124,"K,01,02,03,04,05"
01010030,Franklin: Oak Street Elementary,Public School,Principal,Kate Peretz,224 Oak Street,,Franklin,MA,02038,508-541-7890,508-541-8047,"K,01,02,03,04,05"
01010032,Franklin: Parmenter,Public School,Principal,Shannon Barca,235 Wachusett Street,,Franklin,MA,02038,508-541-5281,508-553-0894,"K,01,02,03,04,05"
01010310,Franklin: Remington Middle,Public School,Principal,Brian Wildeman,628 Washington Street,,Franklin,MA,02038,508-541-2130,508-541-2124,"06,07,08"
08180605,Franklin County Regional Vocational Technical: Franklin County Technical,Public School,Principal,Shawn Rickan,82 Industrial Blvd,,Turners Falls,MA,01376,413-863-9561,413-863-2816,"09,10,11,12"
06650505,Freetown-Lakeville: Apponequet Regional High,Public School,Principal,Barbara Starkie,100 Howland Rd,,Lakeville,MA,02347,508-947-2660,508-946-2350,"09,10,11,12"
06650002,Freetown-Lakeville: Assawompset Elementary School,Public School,Principal,Bethany Pineault,232 Main Street,,Lakeville,MA,02347,508-947-1403,508-947-7068,"K,01,02,03"
06650001,Freetown-Lakeville: Freetown Elementary School,Public School,Principal,Michael Ward,43 Bullock Road,,East Freetown,MA,02717,508-763-5121,508-763-3986,"PK,K,01,02,03"
06650305,Freetown-Lakeville: Freetown-Lakeville Middle School,Public School,Principal,David Patota,96 Howland Road,,Lakeville,MA,02347,508-923-3518,508-946-2050,"06,07,08"
06650015,Freetown-Lakeville: George R Austin Intermediate School,Public School,Principal,Elizabeth Sullivan,112 Howland Road,,Lakeville,MA,02347,508-923-3506,508-947-0266,"03,04,05"
06700505,Frontier: Frontier Regional,Public School,Principal,Darius Modestow,113 North Main Street,,South Deerfield,MA,01373,413-665-2118,413-665-1518,"07,08,09,10,11,12"
01030001,Gardner: Elm Street School,Public School,Principal,David Fredette,160 Elm Street,,Gardner,MA,01440,978-632-1673,978-632-4382,"02,03,04"
01030515,Gardner: Gardner Academy for Learning and Technology,Public School,Principal,Peter McMorrow,75 E Broadway Street,,Gardner,MA,01440,978-632-1606,978-630-4953,"09,10,11,12"
01030505,Gardner: Gardner High,Public School,Principal,Paula Bolger,200 Catherine Street,,Gardner,MA,01440,978-632-1600,978-630-4040,"08,09,10,11,12"
01030405,Gardner: Gardner Middle School,Public School,Principal,Arthur Murphy,297 Catherine Street,,Gardner,MA,01440,978-632-1603,978-632-4234,"05,06,07"
01030020,Gardner: Waterford Street,Public School,Principal,Frank Hill,62 Waterford Street,,Gardner,MA,01440,978-632-1605,978-632-4037,"PK,K,01"
06720059,Gateway: Chester Elementary,Public School,Principal,Megan Coburn,325 Middlefield Road,,Chester,MA,01011,413-685-1360,413-354-9618,"PK,K,01,02,03,04,05"
06720505,Gateway: Gateway Regional High,Public School,Principal,Jason Finnie,12 Littleville Road,,Huntington,MA,01050,413-685-1105,413-667-5593,"09,10,11,12"
06720405,Gateway: Gateway Regional Middle School,Public School,Principal,Jason Finnie,12 Littleville Road,,Huntington,MA,01050,413-685-1105,413-667-5593,"06,07,08"
06720143,Gateway: Littleville Elementary School,Public School,Principal,Megan Coburn,4 Littleville Road,,Huntington,MA,01050,413-685-1300,413-667-5734,"PK,K,01,02,03,04,05"
01050505,Georgetown: Georgetown High School,Public School,Principal,Peter Lucia,11 Winter Street,,Georgetown,MA,01833,978-352-5790,978-352-5798,"09,10,11,12"
01050305,Georgetown: Georgetown Middle School,Public School,Principal,Peter Lucia,11 Winter Street,,Georgetown,MA,01833,978-352-5790,978-352-5798,"07,08"
01050010,Georgetown: Penn Brook,Public School,Principal,Margaret Maher,68 Elm Street,,Georgetown,MA,01833,978-352-5785,978-352-5787,"K,01,02,03,04,05,06"
01050005,Georgetown: Perley Elementary,Public School,Principal,Margaret Maher,51 North Street,,Georgetown,MA,01833,978-352-5780,978-352-5782,PK
06740005,Gill-Montague: Gill Elementary,Public School,Principal,CONOR DRISCOLL,48 Boyle Rd,,Gill,MA,01354,413-863-3255,413-863-3268,"K,01,02,03,04,05,06"
06740310,Gill-Montague: Great Falls Middle,Public School,Principal,Ann Leonard,224 Turnpike Rd,,Montague,MA,01351,413-863-7300,413-863-2089,"06,07,08"
06740015,Gill-Montague: Hillcrest Elementary School,Public School,Principal,Sarah Burstein,30 Griswold Street,,Turners Falls,MA,01376,413-863-9526,413-863-4560,"PK,K,01"
06740050,Gill-Montague: Sheffield Elementary School,Public School,Principal,Melissa Pitrat,43 Crocker Avenue,,Turners Falls,MA,01376,413-863-9326,413-863-3259,"02,03,04,05"
06740505,Gill-Montague: Turners Fall High,Public School,Principal,Ann Leonard,222 Turnpike Rd,,Montague,MA,01351,413-863-7200,413-863-0298,"09,10,11,12"
04960305,Global Learning Charter Public (District): Global Learning Charter Public School,Charter School,Principal,Lena Pires,190 Ashley Boulevard,,New Bedford,MA,02746,508-991-4105,508-991-4110,"05,06,07,08,09,10,11,12"
01070010,Gloucester: Beeman Memorial,Public School,Principal,Jodie Gennodie,138 Cherry Street,,Gloucester,MA,01930,978-281-9825,978-282-3011,"K,01,02,03,04,05"
01070020,Gloucester: East Gloucester Elementary,Public School,Principal,Amy Pasquarello,8 Davis St Ext,,Gloucester,MA,01930,978-281-9830,978-281-9864,"K,01,02,03,04,05"
01070505,Gloucester: Gloucester High,Public School,Principal,James Cook,32 Leslie O. Johnson Rd,,Gloucester,MA,01930,978-281-9870,978-281-9733,"09,10,11,12"
01070025,Gloucester: Gloucester PreSchool,Public School,Principal,Ann-Marie Jordan,2 Blackburn Drive,,Gloucester,MA,01930,978-281-9840,978-281-9861,PK
01070042,Gloucester: Plum Cove School,Public School,Principal,Tammy Morgan,15 Hickory Street,,Gloucester,MA,01930,978-282-3030,978-282-3006,"K,01,02,03,04,05"
